article_id,year,decade,journal,title
AE55BFEF01,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Identifying the topology of the K ‐pop video community on Y ou T ube: A combined C o‐comment analysis approach
CFA1158466,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Imitating CoPs: Imposing formality on informality
4DFB35A259,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Imperfect referees: Reducing the impact of multiple biases in peer review
2CFD2E6B82,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Improving image annotation via ranking-oriented neighbor search and learning-based keyword propagation
C790005CD3,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Improving relevance feedback-based query expansion by the use of a weighted word pairs approach
A0E6F1625E,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Influence diffusion detection using the influence style ( INFUSE ) model
830A7DFA11,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Information and Intrigue: From Index Cards to Dewey Decimal to Alger Hiss by Colin Burke. Cambridge, MA: MIT Press, 2014. 370 pp. $45.00. (Hardcover). (ISBN: 9780262027021)"
1C95853323,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Information practices of urban newcomers: An analysis of habits and wandering
B460AB351E,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Information seeking, use, and decision making"
92A3CC09E3,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Information use and illness representations: Understanding their connection in illness coping
4F5BF9D06E,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Interactions between E nglish‐speaking and C hinese‐speaking users and librarians on social networking sites
5D62BCC4B3,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Interrater reliability and convergent validity of F 1000 P rime peer review
F60100DB22,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Intimate partner violence online: Expectations and agency in question and answer websites
D2E5925127,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Investigating serendipity: How it unfolds and what may influence it
054303965B,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Is there a clubbing effect underlying Chinese research citation Increases?
661F424D0C,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Joint model for subsentence‐level sentiment analysis with M arkov logic
55444E07D7,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Journal maps, interactive overlays, and the measurement of interdisciplinarity on the basis of S copus data (1996–2012)"
F21D0D7F3A,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Knowledge-sharing intention in professional virtual communities: A comparison between posters and lurkers
D1CACA5DC1,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Learning from E litist J erks: Creating high‐quality knowledge resources from ongoing conversations
1016CE0BDC,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Les Dérives de l'Évaluation de la Recherche: du bon usage de la bibliométrie (The Excesses of Research Evaluation: The Proper Use of Bibliometrics) by Yves Gingras. Paris: Raisons d'Agir Editions, 2014. 122 pp. 8ϵ (paper). (ISBN: 978-2-912107-75-6)"
8746DE848C,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Letter to the editor: A bibliometric for the publication of inconsequential work
C3A4834306,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Matching Medline/PubMed data with Web of Science: A routine in R language
A2E87DCFCD,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Materiality and Organizing: Social Interaction in a Technological World edited by Paul M. Leonardi, Bonnie A. Nardi, and Jannis Kallinikos (Eds.). Oxford: Oxford University Press, 2012. 384 pp. $34.00. (paperback). (ISBN: 978-0199664061)"
83464D053E,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Measures for bibliometric size, impact, and concentration"
11A677F2F9,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Measuring academic influence: Not all citations are equal
36563D3429,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Measuring triple‐helix synergy in the R ussian innovation systems at regional, provincial, and national levels"
E59DC3FAF0,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Metric-wiseness
369F4D11BE,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),Mining browsing behaviors for objectionable content filtering
62276350EE,2015,2010s,Journal of the Association for Information Science and Technology (JASIST),"Mining full‐text journal articles to assess obliteration by incorporation: H erbert A . S imon's concepts of bounded rationality and satisficing in economics, management, and psychology"
